base_name,noise,snr,accuracy
ch1_2803-161169-0002.gzip,white,12,85.29411764705883
ch1_2803-161169-0002.gzip,white,0,85.29411764705883
ch1_1988-24833-0019.gzip,car80,18,85.20710059171597
ch1_1988-24833-0019.gzip,office,24,85.20710059171597
ch1_1988-24833-0001.gzip,pink,12,85.19269776876268
ch1_5694-64025-0010.gzip,car80,18,85.1221317542561
ch1_2078-142845-0007.gzip,office,0,85.10802469135803
ch1_7976-105575-0004.gzip,office,24,85.06666666666666
ch1_1462-170138-0022.gzip,wind,18,84.97409326424871
ch1_6313-66125-0003.gzip,pink,18,84.96503496503496
ch1_2803-161169-0014.gzip,white,0,84.92343934040048
ch1_2086-149220-0027.gzip,car80,18,84.90566037735849
ch1_2803-161169-0014.gzip,pink,6,84.80565371024736
ch1_7976-105575-0004.gzip,white,24,84.8
ch1_2428-83699-0018.gzip,car80,12,84.70982142857143
ch1_2803-161169-0002.gzip,pink,18,84.640522875817
ch1_6295-244435-0018.gzip,wind,12,84.63855421686748
ch1_5694-64025-0010.gzip,office,12,84.6039970392302
ch1_5694-64025-0010.gzip,office,24,84.6039970392302
ch1_5694-64025-0010.gzip,Quiet,0,84.5299777942265
ch1_1462-170138-0022.gzip,wind,6,84.4559585492228
ch1_5694-64025-0010.gzip,car80,24,84.4559585492228
ch1_6319-275224-0014.gzip,white,6,84.32835820895522
ch1_6319-275224-0014.gzip,car80,24,84.32835820895522
ch1_5694-64025-0010.gzip,office,18,84.30792005921539
ch1_7850-286674-0002.gzip,pink,18,84.26966292134831
ch1_777-126732-0060.gzip,pink,12,84.17849898580121
ch1_1462-170142-0038.gzip,car80,6,84.15841584158416
ch1_5694-64025-0010.gzip,car80,12,84.0858623242043
ch1_6241-61943-0021.gzip,white,24,84.07643312101911
ch1_1462-170142-0017.gzip,Babble,24,84.02777777777777
ch1_2803-161169-0002.gzip,pink,6,83.98692810457516
ch1_6313-66125-0003.gzip,office,12,83.91608391608392
ch1_7976-105575-0004.gzip,car80,0,83.73333333333333
ch1_6319-275224-0014.gzip,pink,12,83.73134328358209
ch1_7850-286674-0002.gzip,white,12,83.70786516853933
ch1_1988-24833-0001.gzip,pink,6,83.56997971602433
ch1_6313-66125-0003.gzip,pink,24,83.56643356643356
ch1_6313-66125-0003.gzip,white,12,83.56643356643356
ch1_6313-66129-0008.gzip,pink,12,83.54430379746836
ch1_6313-66129-0008.gzip,white,6,83.54430379746836
ch1_2412-153954-0020.gzip,pink,12,83.53413654618474
ch1_251-137823-0006.gzip,Quiet,0,83.46774193548387
ch1_6319-275224-0014.gzip,office,24,83.43283582089552
ch1_6319-275224-0014.gzip,car80,18,83.43283582089552
ch1_2428-83699-0018.gzip,car80,0,83.37053571428571
ch1_5694-64025-0010.gzip,office,6,83.34566987416729
ch1_1988-24833-0001.gzip,white,0,83.16430020283975
ch1_6319-275224-0014.gzip,Quiet,0,83.13432835820896
ch1_6295-244435-0018.gzip,wind,18,83.13253012048193
ch1_7850-281318-0000.gzip,office,24,83.07692307692308
ch1_7850-281318-0000.gzip,office,12,83.07692307692308
ch1_7850-281318-0000.gzip,office,18,83.07692307692308
ch1_251-137823-0006.gzip,car80,6,83.06451612903226
ch1_251-137823-0006.gzip,wind,6,83.06451612903226
ch1_2086-149220-0027.gzip,car80,24,83.01886792452831
ch1_7976-105575-0004.gzip,car80,12,82.93333333333334
ch1_2412-153954-0020.gzip,car80,0,82.93172690763052
ch1_6313-66129-0008.gzip,pink,18,82.9113924050633
ch1_2078-142845-0007.gzip,car80,6,82.87037037037037
ch1_1988-24833-0019.gzip,pink,6,82.84023668639053
ch1_6319-275224-0014.gzip,car80,12,82.83582089552239
ch1_6295-244435-0018.gzip,wind,0,82.83132530120481
ch1_6241-61943-0021.gzip,office,12,82.80254777070064
ch1_2803-161169-0002.gzip,white,18,82.6797385620915
ch1_6313-66129-0008.gzip,white,12,82.59493670886076
ch1_7850-286674-0002.gzip,pink,0,82.58426966292134
ch1_6313-66125-0001.gzip,pink,12,82.56227758007117
ch1_777-126732-0060.gzip,white,6,82.55578093306288
ch1_6295-244435-0018.gzip,wind,24,82.53012048192771
ch1_2078-142845-0007.gzip,pink,6,82.48456790123457
ch1_1993-147965-0000.gzip,white,0,82.41758241758242
ch1_2803-161169-0014.gzip,car80,12,82.3321554770318
ch1_2412-153954-0020.gzip,white,6,82.3293172690763
ch1_2086-149220-0027.gzip,car80,0,82.26415094339623
ch1_251-137823-0006.gzip,pink,6,82.25806451612904
ch1_2428-83699-0018.gzip,office,6,82.25446428571429
ch1_2078-142845-0007.gzip,Babble,24,82.25308641975309
ch1_1988-24833-0019.gzip,car80,12,82.24852071005917
ch1_6295-244435-0018.gzip,Quiet,0,82.2289156626506
ch1_6313-66125-0003.gzip,white,18,82.16783216783217
ch1_6313-66125-0003.gzip,white,6,82.16783216783217
ch1_6313-66125-0003.gzip,pink,12,82.16783216783217
ch1_6313-66125-0003.gzip,white,24,82.16783216783217
ch1_6241-61943-0021.gzip,office,18,82.1656050955414
ch1_6241-61943-0021.gzip,pink,24,82.1656050955414
ch1_6313-66129-0008.gzip,pink,24,81.9620253164557
ch1_6313-66129-0008.gzip,office,12,81.9620253164557
ch1_1462-170142-0017.gzip,Babble,18,81.94444444444444
ch1_6295-244435-0018.gzip,office,24,81.92771084337349
ch1_7850-281318-0000.gzip,office,6,81.92307692307692
ch1_7850-281318-0000.gzip,Quiet,0,81.92307692307692
ch1_7850-281318-0000.gzip,car80,18,81.92307692307692
ch1_6313-66125-0003.gzip,office,18,81.81818181818181
ch1_7850-286674-0002.gzip,white,18,81.74157303370787
ch1_1993-147965-0000.gzip,car80,6,81.68498168498168
ch1_6313-66129-0008.gzip,office,6,81.64556962025317
ch1_6313-66129-0029.gzip,white,0,81.63265306122449
ch1_7976-105575-0004.gzip,pink,0,81.6
ch1_1462-170142-0038.gzip,pink,6,81.51815181518151
ch1_2428-83699-0018.gzip,office,12,81.47321428571429
ch1_2428-83699-0018.gzip,office,0,81.47321428571429
ch1_6313-66125-0003.gzip,office,24,81.46853146853147
ch1_2428-83699-0018.gzip,car80,18,81.36160714285714
ch1_6319-275224-0014.gzip,office,18,81.34328358208955
ch1_2078-142845-0007.gzip,Babble,18,81.25
ch1_1462-170142-0017.gzip,car80,6,81.25
ch1_1462-170142-0038.gzip,wind,6,81.18811881188118
ch1_7850-286674-0002.gzip,pink,24,81.17977528089888
ch1_6313-66129-0029.gzip,pink,12,81.17913832199547
ch1_6313-66125-0001.gzip,pink,18,81.13879003558719
ch1_1988-24833-0001.gzip,white,12,81.13590263691684
ch1_1462-170138-0022.gzip,wind,24,81.0880829015544
ch1_251-137823-0006.gzip,car80,0,81.04838709677419
ch1_251-137823-0006.gzip,white,0,81.04838709677419
ch1_6313-66129-0008.gzip,white,18,81.0126582278481
ch1_2803-161169-0014.gzip,white,12,80.91872791519435
ch1_6319-275224-0014.gzip,white,0,80.8955223880597
ch1_6241-61943-0021.gzip,pink,0,80.89171974522293
ch1_6241-61943-0021.gzip,car80,0,80.89171974522293
ch1_6241-61943-0021.gzip,office,24,80.89171974522293
ch1_6313-66125-0001.gzip,white,6,80.7829181494662
ch1_6313-66125-0003.gzip,office,6,80.76923076923077
ch1_7850-281318-0000.gzip,car80,12,80.76923076923077
ch1_2086-149220-0027.gzip,office,24,80.75471698113208
ch1_2086-149220-0027.gzip,office,0,80.75471698113208
ch1_6295-244435-0018.gzip,white,24,80.72289156626506
ch1_2803-161169-0002.gzip,pink,24,80.71895424836602
ch1_2803-161169-0014.gzip,pink,18,80.68315665488811
ch1_2078-142845-0007.gzip,Quiet,0,80.63271604938272
ch1_1993-147965-0000.gzip,pink,6,80.58608058608058
ch1_2078-142845-0007.gzip,wind,6,80.47839506172839
ch1_7850-286674-0002.gzip,car80,18,80.33707865168539
ch1_7850-286674-0002.gzip,car80,0,80.33707865168539
ch1_2078-142845-0007.gzip,white,0,80.32407407407408
ch1_6241-61943-0021.gzip,car80,6,80.2547770700637
ch1_1462-170142-0038.gzip,office,0,80.1980198019802
ch1_6319-275224-0014.gzip,car80,6,80.14925373134328
ch1_1988-24833-0001.gzip,office,6,80.12170385395538
ch1_1988-24833-0001.gzip,pink,18,80.12170385395538
ch1_6295-244435-0018.gzip,office,18,80.12048192771084
ch1_6313-66129-0008.gzip,office,18,80.0632911392405
ch1_6313-66129-0029.gzip,white,6,80.0453514739229
ch1_6313-66129-0029.gzip,pink,6,80.0453514739229
ch1_2078-142845-0007.gzip,wind,0,80.01543209876543
ch1_5694-64025-0010.gzip,office,0,80.01480384900074
ch1_7976-105575-0004.gzip,car80,18,80.0
ch1_6319-275224-0014.gzip,wind,6,80.0
ch1_2086-149220-0027.gzip,office,6,80.0
ch1_777-126732-0060.gzip,pink,6,79.91886409736308
ch1_2428-83699-0018.gzip,office,18,79.91071428571429
ch1_1993-147965-0000.gzip,car80,18,79.85347985347985
ch1_6319-275224-0014.gzip,office,12,79.85074626865672
ch1_1462-170138-0022.gzip,Babble,24,79.79274611398964
ch1_7850-286674-0002.gzip,white,24,79.7752808988764
ch1_7850-286674-0002.gzip,office,6,79.7752808988764
ch1_2803-161169-0002.gzip,office,0,79.73856209150327
ch1_5694-64025-0010.gzip,wind,6,79.71872686898594
ch1_777-126732-0060.gzip,white,0,79.71602434077079
ch1_1988-24833-0001.gzip,office,12,79.71602434077079
ch1_2086-149220-0027.gzip,office,18,79.62264150943396
ch1_5694-64025-0010.gzip,pink,6,79.57068837897853
ch1_1462-170138-0022.gzip,wind,0,79.53367875647669
ch1_1988-24833-0001.gzip,office,0,79.5131845841785
ch1_1993-147965-0000.gzip,car80,12,79.48717948717949
ch1_6313-66129-0008.gzip,office,24,79.43037974683544
ch1_6313-66129-0008.gzip,white,24,79.43037974683544
ch1_2803-161169-0002.gzip,office,6,79.41176470588235
ch1_6313-66125-0001.gzip,white,12,79.35943060498221
ch1_5694-64025-0010.gzip,wind,0,79.27461139896373
ch1_6319-275224-0014.gzip,wind,12,79.25373134328358
ch1_2086-149220-0027.gzip,office,12,79.24528301886792
ch1_7850-281318-0000.gzip,car80,24,79.23076923076923
ch1_6295-244435-0018.gzip,pink,24,79.21686746987952
ch1_6295-244435-0018.gzip,white,18,79.21686746987952
ch1_6295-244435-0018.gzip,office,12,79.21686746987952
ch1_7850-286674-0002.gzip,office,12,79.21348314606742
ch1_1462-170142-0038.gzip,wind,12,79.20792079207921
ch1_1993-147965-0000.gzip,Quiet,0,79.12087912087912
ch1_251-137823-0006.gzip,wind,18,79.03225806451613
ch1_6241-61943-0021.gzip,car80,12,78.98089171974522
ch1_6241-61943-0021.gzip,Quiet,0,78.98089171974522
ch1_6313-66129-0029.gzip,white,12,78.91156462585035
ch1_2428-83699-0018.gzip,office,24,78.90625
ch1_5694-64025-0010.gzip,wind,12,78.90451517394523
ch1_1462-170142-0038.gzip,wind,0,78.87788778877888
ch1_6319-275224-0014.gzip,wind,0,78.80597014925372
ch1_2428-83699-0018.gzip,car80,24,78.79464285714286
ch1_1462-170138-0022.gzip,pink,0,78.75647668393782
ch1_1462-170138-0022.gzip,Babble,18,78.75647668393782
ch1_1988-24833-0019.gzip,Quiet,0,78.69822485207101
ch1_6319-275224-0014.gzip,pink,6,78.65671641791045
ch1_6319-275224-0014.gzip,wind,18,78.65671641791045
ch1_6319-275224-0014.gzip,Babble,24,78.65671641791045
ch1_2078-142845-0007.gzip,Babble,12,78.62654320987654
ch1_6295-244435-0018.gzip,car80,24,78.6144578313253
ch1_1462-170138-0022.gzip,Babble,12,78.49740932642487
ch1_1462-170142-0017.gzip,pink,0,78.47222222222223
ch1_2803-161169-0002.gzip,white,24,78.43137254901961
ch1_2803-161169-0002.gzip,office,12,78.43137254901961
ch1_2078-142845-0007.gzip,wind,12,78.39506172839506
ch1_6313-66125-0003.gzip,pink,6,78.32167832167832
ch1_6313-66125-0001.gzip,pink,6,78.29181494661921
ch1_6313-66129-0029.gzip,pink,18,78.2312925170068
ch1_777-126732-0060.gzip,white,12,78.09330628803245
ch1_2803-161169-0014.gzip,car80,6,78.09187279151944
ch1_5694-64025-0010.gzip,Babble,24,78.09030347890452
ch1_1993-147965-0000.gzip,car80,0,78.02197802197803
ch1_6295-244435-0018.gzip,pink,18,78.01204819277109
ch1_5694-64025-0010.gzip,car80,6,77.94226498889711
ch1_6319-275224-0014.gzip,Babble,18,77.91044776119404
ch1_1462-170142-0038.gzip,wind,18,77.88778877887789
ch1_5694-64025-0010.gzip,white,0,77.86824574389341
ch1_6313-66129-0008.gzip,pink,6,77.84810126582279
ch1_7850-286674-0002.gzip,office,0,77.80898876404494
ch1_2803-161169-0002.gzip,car80,6,77.77777777777777
ch1_6319-275224-0014.gzip,office,6,77.76119402985074
ch1_2086-149220-0027.gzip,Quiet,0,77.73584905660377
ch1_6313-66125-0001.gzip,pink,24,77.58007117437722
ch1_6313-66129-0008.gzip,white,0,77.53164556962025
ch1_2078-142845-0007.gzip,wind,18,77.46913580246914
ch1_6319-275224-0014.gzip,wind,24,77.46268656716418
ch1_251-137823-0006.gzip,wind,12,77.41935483870968
ch1_6295-244435-0018.gzip,white,12,77.40963855421687
ch1_6295-244435-0018.gzip,car80,18,77.40963855421687
ch1_5694-64025-0010.gzip,Babble,18,77.3501110288675
ch1_2412-153954-0020.gzip,office,6,77.30923694779116
ch1_6313-66125-0003.gzip,car80,6,77.27272727272727
ch1_2803-161169-0014.gzip,office,6,77.26737338044758
ch1_7850-286674-0002.gzip,office,18,77.24719101123596
ch1_2078-142845-0007.gzip,wind,24,77.23765432098766
ch1_1462-170142-0038.gzip,Babble,24,77.22772277227723
ch1_251-137823-0025.gzip,wind,0,77.19298245614036
ch1_2412-153954-0020.gzip,car80,6,77.10843373493977
ch1_777-126732-0060.gzip,pink,18,77.079107505071
ch1_1988-24833-0001.gzip,car80,12,77.079107505071
ch1_2803-161169-0014.gzip,office,0,77.03180212014134
ch1_6319-275224-0014.gzip,office,0,77.01492537313433
ch1_6313-66125-0003.gzip,white,0,76.92307692307692
ch1_1993-147965-0000.gzip,car80,24,76.92307692307692
ch1_2412-153954-0020.gzip,office,0,76.90763052208835
ch1_6295-244435-0018.gzip,Babble,12,76.80722891566265
ch1_5694-64025-0010.gzip,wind,18,76.6839378238342
ch1_2428-83699-0018.gzip,Quiet,0,76.67410714285714
ch1_2086-149220-0027.gzip,pink,0,76.60377358490567
ch1_7850-281318-0000.gzip,car80,6,76.53846153846153
ch1_6313-66125-0001.gzip,white,0,76.51245551601423
ch1_6295-244435-0018.gzip,Babble,24,76.50602409638554
ch1_1988-24833-0001.gzip,office,18,76.47058823529412
ch1_6319-275224-0014.gzip,Babble,12,76.41791044776119
ch1_1988-24833-0019.gzip,car80,6,76.33136094674556
ch1_1988-24833-0019.gzip,wind,6,76.33136094674556
ch1_2803-161169-0014.gzip,car80,18,76.32508833922262
ch1_251-137823-0025.gzip,Babble,18,76.3157894736842
ch1_251-137823-0025.gzip,Babble,6,76.3157894736842
ch1_6313-66129-0008.gzip,office,0,76.26582278481013
ch1_1462-170142-0038.gzip,Babble,12,76.23762376237623
ch1_1462-170142-0038.gzip,Babble,18,76.23762376237623
ch1_2086-149220-0027.gzip,wind,6,76.22641509433963
ch1_6313-66125-0003.gzip,car80,12,76.22377622377623
ch1_251-137823-0006.gzip,wind,24,76.20967741935483
ch1_6313-66129-0029.gzip,pink,24,76.19047619047619
ch1_5694-64025-0010.gzip,wind,24,76.16580310880829
ch1_6313-66125-0001.gzip,white,18,76.15658362989323
ch1_7850-281318-0000.gzip,office,0,76.15384615384616
ch1_1988-24833-0001.gzip,car80,6,76.06490872210954
ch1_1462-170138-0022.gzip,Babble,6,75.90673575129534
ch1_2428-83699-0018.gzip,wind,0,75.89285714285714
ch1_251-137823-0025.gzip,Babble,12,75.87719298245614
ch1_2803-161169-0014.gzip,white,18,75.85394581861013
ch1_2803-161169-0002.gzip,car80,12,75.81699346405229
ch1_251-137823-0006.gzip,office,18,75.80645161290323
ch1_251-137823-0006.gzip,office,24,75.80645161290323
