base_name,noise,snr,accuracy
ch1_2086-149220-0027.gzip,Babble,6,76.22641509433963
ch1_2803-161169-0014.gzip,pink,24,76.2073027090695
ch1_6295-244435-0018.gzip,white,12,76.20481927710843
ch1_1993-147965-0000.gzip,office,12,76.19047619047619
ch1_1988-24833-0001.gzip,car80,12,76.06490872210954
ch1_2803-161169-0014.gzip,office,12,75.97173144876325
ch1_6313-66129-0008.gzip,Quiet,0,75.9493670886076
ch1_6313-66125-0003.gzip,office,24,75.87412587412588
ch1_5694-64025-0010.gzip,Babble,24,75.86972612879349
ch1_1993-147965-0000.gzip,Babble,12,75.82417582417582
ch1_2803-161169-0002.gzip,office,18,75.81699346405229
ch1_1462-170142-0017.gzip,car80,6,75.69444444444444
ch1_1462-170142-0017.gzip,pink,0,75.69444444444444
ch1_1988-24833-0001.gzip,office,18,75.65922920892496
ch1_6295-244435-0018.gzip,office,18,75.60240963855422
ch1_6295-244435-0018.gzip,wind,6,75.60240963855422
ch1_6295-244435-0018.gzip,office,24,75.60240963855422
ch1_5694-64025-0010.gzip,office,0,75.57364914877869
ch1_6319-275224-0014.gzip,wind,0,75.5223880597015
ch1_2086-149220-0027.gzip,Babble,12,75.47169811320755
ch1_2086-149220-0027.gzip,car80,0,75.47169811320755
ch1_777-126732-0060.gzip,white,12,75.45638945233266
ch1_6313-66125-0001.gzip,white,12,75.44483985765125
ch1_251-137823-0006.gzip,wind,0,75.40322580645162
ch1_251-137823-0006.gzip,office,18,75.40322580645162
ch1_6313-66129-0008.gzip,Babble,24,75.31645569620254
ch1_6295-244435-0018.gzip,office,12,75.3012048192771
ch1_6313-66129-0029.gzip,white,6,75.28344671201815
ch1_6313-66125-0003.gzip,office,12,75.17482517482517
ch1_1988-24833-0019.gzip,Babble,18,75.14792899408285
ch1_1988-24833-0019.gzip,wind,6,75.14792899408285
ch1_1462-170138-0022.gzip,wind,0,75.12953367875647
ch1_2412-153954-0020.gzip,pink,18,75.1004016064257
ch1_6313-66125-0001.gzip,pink,12,75.08896797153025
ch1_1462-170142-0038.gzip,Babble,6,74.91749174917491
ch1_2412-153954-0020.gzip,office,0,74.8995983935743
ch1_2078-142845-0007.gzip,car80,6,74.76851851851852
ch1_6313-66125-0001.gzip,pink,24,74.73309608540926
ch1_6313-66129-0008.gzip,car80,6,74.68354430379746
ch1_777-126732-0060.gzip,pink,6,74.64503042596348
ch1_6319-275224-0014.gzip,wind,24,74.6268656716418
ch1_6313-66129-0029.gzip,pink,12,74.60317460317461
ch1_6313-66129-0029.gzip,pink,18,74.60317460317461
ch1_251-137823-0006.gzip,office,24,74.59677419354838
ch1_251-137823-0006.gzip,office,12,74.59677419354838
ch1_1462-170142-0038.gzip,wind,12,74.58745874587459
ch1_6313-66125-0003.gzip,car80,24,74.47552447552448
ch1_6313-66125-0003.gzip,white,6,74.47552447552448
ch1_2078-142845-0007.gzip,wind,0,74.45987654320987
