base_name,noise,snr,accuracy
ch1_1462-170142-0038.gzip,wind,12,82.17821782178218
ch1_6241-61943-0021.gzip,white,18,82.1656050955414
ch1_7976-105575-0004.gzip,wind,0,82.13333333333334
ch1_6319-275224-0014.gzip,white,0,82.08955223880596
ch1_2428-83699-0018.gzip,car80,18,82.03125
ch1_2086-149220-0027.gzip,office,0,81.88679245283019
ch1_2086-149220-0027.gzip,office,12,81.88679245283019
ch1_6313-66125-0001.gzip,pink,6,81.85053380782918
ch1_2428-83699-0018.gzip,office,0,81.80803571428571
ch1_2428-83699-0018.gzip,car80,0,81.80803571428571
ch1_6319-275224-0014.gzip,office,18,81.7910447761194
ch1_6319-275224-0014.gzip,office,12,81.7910447761194
ch1_7850-286674-0002.gzip,pink,0,81.74157303370787
ch1_1988-24833-0019.gzip,car80,18,81.65680473372781
ch1_6295-244435-0018.gzip,pink,24,81.62650602409639
ch1_2803-161169-0014.gzip,office,0,81.62544169611307
ch1_251-137823-0025.gzip,car80,24,81.57894736842105
ch1_777-126732-0060.gzip,pink,12,81.54158215010142
ch1_7850-281318-0000.gzip,office,12,81.53846153846153
ch1_6313-66125-0001.gzip,white,6,81.49466192170819
ch1_6313-66125-0003.gzip,white,6,81.46853146853147
ch1_6313-66125-0003.gzip,white,24,81.46853146853147
ch1_251-137823-0006.gzip,wind,6,81.45161290322581
ch1_1462-170138-0022.gzip,pink,0,81.34715025906736
ch1_6319-275224-0014.gzip,car80,6,81.34328358208955
ch1_7976-105575-0004.gzip,car80,18,81.33333333333333
ch1_6295-244435-0018.gzip,office,24,81.32530120481928
ch1_6295-244435-0018.gzip,white,24,81.32530120481928
ch1_251-137823-0025.gzip,wind,0,81.14035087719299
ch1_6295-244435-0018.gzip,Quiet,0,81.02409638554217
ch1_2803-161169-0014.gzip,white,12,80.91872791519435
ch1_7850-286674-0002.gzip,office,6,80.89887640449439
ch1_7850-286674-0002.gzip,car80,0,80.89887640449439
ch1_6319-275224-0014.gzip,pink,6,80.8955223880597
ch1_2428-83699-0018.gzip,wind,0,80.80357142857143
ch1_1988-24833-0001.gzip,office,6,80.73022312373224
ch1_6295-244435-0018.gzip,Babble,0,80.72289156626506
ch1_2412-153954-0020.gzip,pink,12,80.72289156626506
ch1_5694-64025-0010.gzip,office,0,80.68097705403405
ch1_251-137823-0006.gzip,white,0,80.64516129032258
ch1_251-137823-0006.gzip,wind,12,80.64516129032258
ch1_251-137823-0006.gzip,car80,12,80.64516129032258
ch1_1462-170138-0022.gzip,wind,0,80.56994818652849
ch1_2803-161169-0014.gzip,office,6,80.56537102473499
ch1_1462-170142-0038.gzip,wind,0,80.52805280528052
ch1_1988-24833-0001.gzip,office,0,80.52738336713996
ch1_6295-244435-0018.gzip,white,18,80.42168674698796
ch1_6295-244435-0018.gzip,office,18,80.42168674698796
ch1_7850-281318-0000.gzip,office,6,80.38461538461539
ch1_6313-66129-0008.gzip,pink,24,80.37974683544304
ch1_2086-149220-0027.gzip,office,18,80.37735849056604
ch1_2428-83699-0018.gzip,office,12,80.35714285714286
ch1_5694-64025-0010.gzip,wind,6,80.31088082901555
ch1_6319-275224-0014.gzip,wind,6,80.14925373134328
ch1_6319-275224-0014.gzip,office,6,80.14925373134328
ch1_6295-244435-0018.gzip,wind,24,80.12048192771084
ch1_6295-244435-0018.gzip,pink,18,80.12048192771084
ch1_6295-244435-0018.gzip,office,12,80.12048192771084
ch1_6295-244435-0018.gzip,Babble,12,80.12048192771084
ch1_2078-142845-0007.gzip,wind,6,80.0925925925926
ch1_6313-66125-0003.gzip,car80,6,80.06993006993007
ch1_2086-149220-0027.gzip,car80,24,80.0
ch1_6319-275224-0014.gzip,wind,0,80.0
ch1_5694-64025-0010.gzip,wind,0,79.94078460399705
ch1_5694-64025-0010.gzip,white,0,79.86676535899333
ch1_1993-147965-0000.gzip,Quiet,0,79.85347985347985
ch1_251-137823-0006.gzip,wind,18,79.83870967741936
ch1_6313-66129-0008.gzip,pink,6,79.74683544303798
ch1_6313-66129-0008.gzip,white,18,79.74683544303798
ch1_2803-161169-0014.gzip,pink,18,79.74087161366313
ch1_2803-161169-0002.gzip,pink,24,79.73856209150327
ch1_6313-66125-0003.gzip,car80,18,79.72027972027972
ch1_1988-24833-0001.gzip,white,12,79.71602434077079
ch1_6241-61943-0021.gzip,pink,24,79.61783439490446
ch1_6313-66129-0029.gzip,white,6,79.59183673469387
ch1_7850-286674-0002.gzip,white,18,79.49438202247191
ch1_6313-66129-0008.gzip,white,0,79.43037974683544
ch1_6313-66129-0008.gzip,office,6,79.43037974683544
ch1_6319-275224-0014.gzip,wind,12,79.40298507462687
ch1_5694-64025-0010.gzip,wind,12,79.34863064396743
ch1_1988-24833-0019.gzip,car80,6,79.28994082840237
ch1_6319-275224-0014.gzip,office,0,79.25373134328358
ch1_7850-281318-0000.gzip,car80,12,79.23076923076923
ch1_2078-142845-0007.gzip,wind,12,79.16666666666667
ch1_5694-64025-0010.gzip,car80,6,79.12657290895633
ch1_2412-153954-0020.gzip,office,0,79.11646586345381
ch1_6313-66125-0003.gzip,car80,12,79.02097902097903
ch1_7850-286674-0002.gzip,car80,18,78.93258426966293
ch1_2086-149220-0027.gzip,office,24,78.86792452830188
ch1_2803-161169-0002.gzip,car80,6,78.75816993464052
ch1_6313-66125-0003.gzip,office,12,78.67132867132867
ch1_6313-66125-0003.gzip,car80,24,78.67132867132867
ch1_1462-170142-0038.gzip,office,0,78.54785478547855
ch1_6319-275224-0014.gzip,wind,18,78.50746268656717
ch1_2086-149220-0027.gzip,wind,0,78.49056603773585
ch1_6313-66129-0008.gzip,car80,12,78.48101265822785
ch1_7850-281318-0000.gzip,office,24,78.46153846153847
ch1_6313-66129-0029.gzip,pink,6,78.45804988662131
ch1_6313-66129-0029.gzip,pink,12,78.45804988662131
ch1_2803-161169-0002.gzip,office,6,78.43137254901961
ch1_7850-286674-0002.gzip,office,12,78.37078651685393
ch1_6241-61943-0021.gzip,office,12,78.34394904458598
ch1_1988-24833-0001.gzip,pink,18,78.29614604462475
ch1_6313-66125-0001.gzip,pink,18,78.29181494661921
ch1_251-137823-0006.gzip,wind,24,78.2258064516129
ch1_1462-170142-0038.gzip,wind,18,78.21782178217822
ch1_6313-66129-0008.gzip,car80,6,78.16455696202532
ch1_2078-142845-0007.gzip,wind,0,78.16358024691358
ch1_1993-147965-0000.gzip,office,12,78.02197802197803
ch1_1993-147965-0000.gzip,office,24,78.02197802197803
ch1_5694-64025-0010.gzip,wind,18,78.01628423390082
ch1_2428-83699-0018.gzip,office,18,78.01339285714286
ch1_6313-66129-0029.gzip,white,0,78.00453514739229
ch1_6313-66125-0003.gzip,office,18,77.97202797202797
ch1_6313-66125-0001.gzip,white,0,77.93594306049822
ch1_777-126732-0060.gzip,white,0,77.89046653144017
ch1_251-137823-0006.gzip,car80,6,77.8225806451613
ch1_2086-149220-0027.gzip,wind,6,77.73584905660377
ch1_2412-153954-0020.gzip,white,6,77.71084337349397
ch1_1988-24833-0001.gzip,office,12,77.68762677484787
ch1_1993-147965-0000.gzip,office,18,77.65567765567765
ch1_251-137823-0025.gzip,wind,6,77.63157894736842
ch1_7976-105575-0004.gzip,wind,6,77.6
ch1_7976-105575-0004.gzip,car80,24,77.6
ch1_2078-142845-0007.gzip,wind,18,77.54629629629629
ch1_6313-66129-0008.gzip,office,12,77.53164556962025
ch1_6313-66129-0008.gzip,car80,0,77.53164556962025
ch1_1988-24833-0019.gzip,wind,0,77.51479289940828
ch1_1988-24833-0001.gzip,car80,6,77.48478701825557
ch1_2803-161169-0002.gzip,white,24,77.45098039215686
ch1_2803-161169-0002.gzip,car80,12,77.45098039215686
ch1_6295-244435-0018.gzip,white,12,77.40963855421687
ch1_2086-149220-0027.gzip,pink,0,77.35849056603773
ch1_7850-281318-0000.gzip,Quiet,0,77.3076923076923
ch1_7850-281318-0000.gzip,office,18,77.3076923076923
ch1_6313-66125-0003.gzip,white,0,77.27272727272727
ch1_6313-66125-0001.gzip,white,12,77.22419928825623
ch1_6313-66129-0008.gzip,car80,18,77.21518987341773
ch1_2078-142845-0007.gzip,Quiet,0,77.1604938271605
ch1_2803-161169-0014.gzip,car80,18,77.14958775029446
ch1_1462-170142-0017.gzip,Babble,18,77.08333333333333
ch1_1462-170142-0017.gzip,car80,0,77.08333333333333
ch1_1462-170142-0017.gzip,Babble,12,77.08333333333333
ch1_1462-170142-0017.gzip,Babble,24,77.08333333333333
ch1_1988-24833-0001.gzip,car80,12,77.079107505071
ch1_6319-275224-0014.gzip,wind,24,77.01492537313433
ch1_2428-83699-0018.gzip,wind,6,77.00892857142857
ch1_1993-147965-0000.gzip,car80,0,76.92307692307692
ch1_1993-147965-0000.gzip,wind,0,76.92307692307692
